doc_id,termo_id,categoria,campo_cadastro,termo_pt,termo_en,abreviacao_pt,abreviacao_en,campo_texto,fonte_documental,idioma_declarado,idioma_detectado,data_extracao_glossario,data_processamento,glossario_versao,pipeline_versao,texto_bruto,texto_normalizado,tokens_lematizados,num_tokens_brutos,num_tokens_lematizados,entidades_detectadas,campos_extraidos,termos_relacionados,abrevs_encontradas,abrevs_expandidas,stopwords_removidas,unidade,norma_referencia,regra_normalizacao
CORP-0264,SI008,arquitetura_digital_twin,digital_twin_id,Digital Twin,Digital Twin,DT,DT,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Digital Twin pode ser instância de dados (data twin), modelo de simulação (simulation twin) ou twin de processo (process twin) — especificar tipo no registro para orientar os módulos de PLN das próximas sprints.","Digital Twin pode ser instância de dados (data twin), modelo de simulação (simulation twin) ou twin de processo (process twin) — especificar tipo no registro para orientar Ordem de Serviço módulos de PLN das próximas sprints.","digital | twin | pode | instância | de | dados | (data | twin), | modelo | de | simulação | (simulation | twin) | twin | de | processo | (process | twin) | especificar | tipo | registro | orientar | ordem | de | serviço | módulos | de | pln | próximas | sprints.",33,30,,{},TN004 | SI008,1,1,5,-,ISO 23247 | IEC 63278,Normalizar: digital twin | DT | gêmeo digital | twin | dt_id → digital_twin_id. Formato ID: DT-[PLANTA]-[TAG]-[versão]. Exemplo: DT-BR01-MTR1001-v1. ISO 23247.
CORP-0265,GE011,grandezas_eletricas,potencia_reativa_kvar,Potência Reativa,Reactive Power,Q,Q,definicao_pt,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Componente da potência elétrica que oscila entre a fonte e a carga sem ser convertida em trabalho. Em motores de indução, é consumida para criar o campo magnético. Sua redução melhora o fator de potência.","Componente da potência elétrica que oscila entre a fonte e a carga sem ser convertida em trabalho. Em motores de indução, é consumida para criar o campo magnético. Sua redução melhora o fator de potência.",componente | potência | elétrica | oscila | entre | fonte | carga | sem | convertida | em | trabalho | em | motor | de | indução | consumida | criar | campo | magnético | redução | melhora | fator | de | potência,29,24,,{},EL008 | GE005 | GE003,0,0,5,kVAr,IEC 60034-1,"Normalizar: Q | kVAR | var | potência reativa | reactive power → potencia_reativa_kvar. Regex: (?i)(\bq\b|kvar|var|pot\.?\s*reat|reactive\s*power)\s*[:=]?\s*(\d+[.,]?\d*)\s*(k?var)?"
CORP-0266,GE011,grandezas_eletricas,potencia_reativa_kvar,Potência Reativa,Reactive Power,Q,Q,definicao_en,norma_tecnica,en,en,2026-04-29,2026-05-09,v5,v1.0,"Component of electrical power that oscillates between source and load without being converted to work. In induction motors, it is consumed to create the magnetic field. Its reduction improves power factor.","Component of electrical power that oscillates between source and load without being converted to work. In induction motors, it Corrente de Partida consumed to create the magnetic field. Its reduction improves power factor.",component | electrical | power | oscillat | between | source | and | load | without | being | convert | work | induction | motor | corrente | de | partida | consum | create | magnetic | field | reduction | improv | power | factor,31,25,,{},GE005 | GE003,1,1,8,kVAr,IEC 60034-1,"Normalizar: Q | kVAR | var | potência reativa | reactive power → potencia_reativa_kvar. Regex: (?i)(\bq\b|kvar|var|pot\.?\s*reat|reactive\s*power)\s*[:=]?\s*(\d+[.,]?\d*)\s*(k?var)?"
CORP-0267,GE011,grandezas_eletricas,potencia_reativa_kvar,Potência Reativa,Reactive Power,Q,Q,observacoes_pt,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Q = P × tan(φ). Compensada por banco de capacitores para melhorar fp e reduzir demanda de kVA.,Potência Reativa = Número de Polos × tan(φ). Compensada por banco de capacitores para melhorar Fator de Potência e reduzir demanda de kVA.,potência | reativa | número | de | polo | tan | compensada | banco | de | capacitor | melhorar | fator | de | potência | reduzir | demanda | de | kva,14,18,,{},EL008,3,3,2,kVAr,IEC 60034-1,"Normalizar: Q | kVAR | var | potência reativa | reactive power → potencia_reativa_kvar. Regex: (?i)(\bq\b|kvar|var|pot\.?\s*reat|reactive\s*power)\s*[:=]?\s*(\d+[.,]?\d*)\s*(k?var)?"
CORP-0268,GE011,grandezas_eletricas,potencia_reativa_kvar,Potência Reativa,Reactive Power,Q,Q,ambiguidades,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Q pode ser potência reativa (kVAR), fator de qualidade de bobinas ou fluxo volumétrico em sistemas de refrigeração — contexto elétrico: Q + kVAR = potência reativa.","Potência Reativa pode ser potência reativa (kVAR), fator de qualidade de bobinas ou fluxo volumétrico em sistemas de refrigeração — contexto elétrico: Potência Reativa + kVAR = potência reativa.","potência | reativa | pode | potência | reativa | (kvar), | fator | de | qualidade | de | bobina | fluxo | volumétrico | em | sistemas | de | refrigeração | contexto | elétrico: | potência | reativa | kvar | potência | reativa.",22,24,,{},GE011 | GE003,2,2,2,kVAr,IEC 60034-1,"Normalizar: Q | kVAR | var | potência reativa | reactive power → potencia_reativa_kvar. Regex: (?i)(\bq\b|kvar|var|pot\.?\s*reat|reactive\s*power)\s*[:=]?\s*(\d+[.,]?\d*)\s*(k?var)?"
CORP-0269,IS005,isolamento_protecao,elevacao_temperatura_k,Elevação de Temperatura,Temperature Rise,ΔT,ΔT,definicao_pt,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Diferença entre a temperatura do enrolamento ou outra parte do motor em regime permanente e a temperatura ambiente de referência (40°C). Limites definidos pela classe de isolamento.,Diferença entre a temperatura do enrolamento ou outra parte do motor em regime permanente e a temperatura ambiente de referência (40°C). Limites definidos pela classe de isolamento.,diferença | entre | temperatura | do | enrolamento | outra | parte | do | motor | em | regime | permanente | temperatura | ambiente | de | referência | 40 | limite | definidos | pela | classe | de | isolamento,24,23,,{},CM004 | TM001 | CM003 | PO005 | GM005 | IS002,0,0,1,K ou °C,IEC 60034-1 | NBR 17094,"Normalizar: elevação temp | temp rise | ΔT | delta_T | temperature rise → elevacao_temperatura_k. Registrar em K (kelvin = variação, equivalente a °C de diferença). IEC: limite = classe_isolamento - 10K (margem de segurança)."
CORP-0270,IS005,isolamento_protecao,elevacao_temperatura_k,Elevação de Temperatura,Temperature Rise,ΔT,ΔT,definicao_en,norma_tecnica,en,en,2026-04-29,2026-05-09,v5,v1.0,Difference between the winding or other motor part temperature at steady state and the reference ambient temperature (40°C). Limits defined by insulation class.,Difference between the winding or other motor part temperature at steady state and the reference ambient temperature (40°C). Limits defined by insulation class.,difference | between | winding | or | motor | part | temperature | steady | state | and | reference | ambient | temperature | 40 | limit | defin | insulation | clas,23,18,,{},CM004 | TM001 | PO005 | GM005 | IS002,0,0,5,K ou °C,IEC 60034-1 | NBR 17094,"Normalizar: elevação temp | temp rise | ΔT | delta_T | temperature rise → elevacao_temperatura_k. Registrar em K (kelvin = variação, equivalente a °C de diferença). IEC: limite = classe_isolamento - 10K (margem de segurança)."
CORP-0271,IS005,isolamento_protecao,elevacao_temperatura_k,Elevação de Temperatura,Temperature Rise,ΔT,ΔT,observacoes_pt,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Ensaio de elevação de temperatura é um dos testes de tipo obrigatórios pela IEC 60034-1.,Ensaio de Altitude de temperatura é um dos testes de tipo obrigatórios pela IEC 60034-1.,ensaio | de | Altitude | de | temperatura | testes | de | tipo | obrigatórios | pela | iec | 60034-1,14,12,IEC 60034-1,{'norma_referencia': 'IEC 60034-1'},PO006 | GM005 | NC002 | IS005,1,1,2,K ou °C,IEC 60034-1 | NBR 17094,"Normalizar: elevação temp | temp rise | ΔT | delta_T | temperature rise → elevacao_temperatura_k. Registrar em K (kelvin = variação, equivalente a °C de diferença). IEC: limite = classe_isolamento - 10K (margem de segurança)."
CORP-0272,IS005,isolamento_protecao,elevacao_temperatura_k,Elevação de Temperatura,Temperature Rise,ΔT,ΔT,ambiguidades,norma_tecnica,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Elevação de temperatura (K) difere da temperatura absoluta de operação (°C) — elevação é o delta entre temperatura do enrolamento e temperatura ambiente; não substituir por valor absoluto.,Altitude de temperatura (K) difere da temperatura absoluta de operação (°C) — Altitude é o delta entre temperatura do enrolamento e temperatura ambiente; não substituir por valor absoluto.,Altitude | de | temperatura | (k) | difere | temperatura | absoluta | de | operação | (°c) | Altitude | delta | entre | temperatura | do | enrolamento | temperatura | ambiente; | não | substituir | valor | absoluto.,24,22,,{},CM004 | CM003 | PO005 | PO006 | GM005 | IS005,2,2,2,K ou °C,IEC 60034-1 | NBR 17094,"Normalizar: elevação temp | temp rise | ΔT | delta_T | temperature rise → elevacao_temperatura_k. Registrar em K (kelvin = variação, equivalente a °C de diferença). IEC: limite = classe_isolamento - 10K (margem de segurança)."
CORP-0273,CM009,componentes_motor,resistencia_aquecimento_w,Resistência de Aquecimento,Space Heater,res. aq.,SH,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Resistência elétrica instalada no interior do motor que opera quando o motor está parado para manter temperatura interna ligeiramente acima da temperatura ambiente, evitando condensação de umidade sobre os enrolamentos.","Resistência elétrica instalada no interior do motor que opera quando o motor está parado para manter temperatura interna ligeiramente acima da temperatura ambiente, evitando condensação de umidade sobre Ordem de Serviço enrolamentos.",resistência | elétrica | instalada | interior | do | motor | opera | quar | motor | está | parado | manter | temperatura | interna | ligeiramente | acima | temperatura | ambiente | evitar | condensação | de | umidade | ordem | de | serviço | enrolamento,29,26,,{},GM005 | PO005 | CM004 | CM003,1,1,5,W (Watt),IEC 60034-1,"Normalizar: resist. aq. | space heater | aquecedor | heater → resistencia_aquecimento_w. Registrar potência em W; se tensão de alimentação disponível, registrar também em campo auxiliar (tension_heater_v)."
CORP-0274,CM009,componentes_motor,resistencia_aquecimento_w,Resistência de Aquecimento,Space Heater,res. aq.,SH,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Electrical resistance installed inside the motor that operates when the motor is stopped to maintain internal temperature slightly above ambient temperature, preventing moisture condensation on windings.","Electrical resistance installed inside the motor that operates when the motor Corrente de Partida stopped to maintain internal temperature slightly above ambient temperature, preventing moisture condensation on windings.",electrical | resistance | install | inside | motor | operat | motor | corrente | de | partida | stopp | maintain | internal | temperature | slightly | above | ambient | temperature | prevent | moisture | condensation | winding,26,22,,{},GM005 | PO005 | CM004,1,1,6,W (Watt),IEC 60034-1,"Normalizar: resist. aq. | space heater | aquecedor | heater → resistencia_aquecimento_w. Registrar potência em W; se tensão de alimentação disponível, registrar também em campo auxiliar (tension_heater_v)."
CORP-0275,CM009,componentes_motor,resistencia_aquecimento_w,Resistência de Aquecimento,Space Heater,res. aq.,SH,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,Alimentada por circuito auxiliar independente (220 V ou 110 V). Deve ser desligada antes de energizar o motor.,Alimentada por circuito auxiliar independente (220 Tensão otensao_nominal 110 V). Deve ser desligada antes de energizar o motor.,alimentada | circuito | auxiliar | independente | 220 | tensão | otensao_nominal | 110_v | deve | desligada | de | energizar | motor,15,13,110 V,{'tensao_nominal_v': 110.0},,1,2,3,W (Watt),IEC 60034-1,"Normalizar: resist. aq. | space heater | aquecedor | heater → resistencia_aquecimento_w. Registrar potência em W; se tensão de alimentação disponível, registrar também em campo auxiliar (tension_heater_v)."
CORP-0276,CM009,componentes_motor,resistencia_aquecimento_w,Resistência de Aquecimento,Space Heater,res. aq.,SH,ambiguidades,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"""Resistência de aquecimento"" (space heater) não se confunde com resistência de isolamento; ambas usam ""R"" em siglas — qualificar: R_heat = aquecimento; R_iso = isolamento.","""Resistência de aquecimento"" (space heater) não se confunde com resistência de isolamento; ambas usam ""R"" em siglas — qualificar: R_heat = aquecimento; R_iso = isolamento.","""resistência | de | aquecimento"" | (space | heater) | não | confunde | resistência | de | isolamento; | ambas | usam | ""r"" | em | siglas | qualificar: | r_heat | aquecimento; | r_iso | isolamento.",22,20,,{},CM009 | GE007,0,0,2,W (Watt),IEC 60034-1,"Normalizar: resist. aq. | space heater | aquecedor | heater → resistencia_aquecimento_w. Registrar potência em W; se tensão de alimentação disponível, registrar também em campo auxiliar (tension_heater_v)."
CORP-0277,TF009,tipos_falha,historico_falta_fase,Falta de Fase,Phase Loss,falta_fase,PH_LOSS,definicao_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Condição em que uma das três fases de alimentação do motor trifásico é perdida. O motor continua operando com apenas duas fases, causando correntes muito elevadas nas fases remanescentes e sobreaquecimento severo.","Condição em que uma das três fases de alimentação do motor trifásico é perdida. O motor continua operando com apenas duas fases, causando correntes muito elevadas nas fases remanescentes e Sobrecarga Térmica severo.",condição | em | três | fase | de | alimentação | do | motor | trifásico | perdida | motor | continua | operar | apenas | duas | fase | causar | corrente | elevadas | fase | remanescente | sobrecarga | térmica | severo,29,24,,{},GE002 | TF007,1,1,6,-,IEC 60034-26 | NEMA MG1,Normalizar: falta de fase | phase loss | phase failure | open phase | TF009 → historico_falta_fase. Registrar fase faltante (L1/L2/L3 ou R/S/T) se disponível.
CORP-0278,TF009,tipos_falha,historico_falta_fase,Falta de Fase,Phase Loss,falta_fase,PH_LOSS,definicao_en,manual_tecnico,en,en,2026-04-29,2026-05-09,v5,v1.0,"Condition where one of the three supply phases of the three-phase motor is lost. The motor continues operating on only two phases, causing very high currents in the remaining phases and severe overheating.","Condition where one of the three supply phases of the three-phase motor Corrente de Partida lost. The motor continues operating on only two phases, causing very high currents in the remaining phases and severe Sobrecarga Térmica",condition | one | three | supply | phase | three-phase | motor | corrente | de | partida | lost | motor | continue | operat | only | two | phase | caus | very | high | current | remain | phase | and | severe | sobrecarga | térmica,33,27,,{},GE002 | TF007,2,2,9,-,IEC 60034-26 | NEMA MG1,Normalizar: falta de fase | phase loss | phase failure | open phase | TF009 → historico_falta_fase. Registrar fase faltante (L1/L2/L3 ou R/S/T) se disponível.
CORP-0279,TF009,tipos_falha,historico_falta_fase,Falta de Fase,Phase Loss,falta_fase,PH_LOSS,observacoes_pt,manual_tecnico,pt,pt,2026-04-29,2026-05-09,v5,v1.0,"Se não protegido, causa queima dos enrolamentos em minutos. Detectado por relé ANSI 46 (sequência negativa de corrente).","Se não protegido, causa queima dos enrolamentos em minutos. Detectado por relé ANSI 46 (sequência negativa de corrente).",não | protegido | causa | queima | enrolamento | em | minutos | detectado | relé | ansi | 46 | sequência | negativa | de | corrente,18,15,,{},GE002 | CM004 | CM003,0,0,3,-,IEC 60034-26 | NEMA MG1,Normalizar: falta de fase | phase loss | phase failure | open phase | TF009 → historico_falta_fase. Registrar fase faltante (L1/L2/L3 ou R/S/T) se disponível.
